Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Heston classique,15.0,0.04106776180698152,0.9683333333333333,3940.786328360648,3815.994761295894,0.0365977324873474,0.9984981419587812,0.2645476457894792
Heston classique,15.0,0.04106776180698152,0.97,3940.786328360648,3822.5627385098283,0.0365977324873474,0.9984981419587812,0.26248244527604986
Heston classique,15.0,0.04106776180698152,0.9716666666666667,3940.786328360648,3829.130715723763,0.0365977324873474,0.9984981419587812,0.2604323426735772
Heston classique,15.0,0.04106776180698152,0.9733333333333333,3940.786328360648,3835.698692937697,0.0365977324873474,0.9984981419587812,0.25839912391375036
Heston classique,15.0,0.04106776180698152,0.975,3940.786328360648,3842.266670151632,0.0365977324873474,0.9984981419587812,0.25638468885239696
Heston classique,15.0,0.04106776180698152,0.9766666666666667,3940.786328360648,3848.834647365566,0.0365977324873474,0.9984981419587812,0.2543910632127785
Heston classique,15.0,0.04106776180698152,0.9783333333333333,3940.786328360648,3855.4026245795003,0.0365977324873474,0.9984981419587812,0.2524204125209789
Heston classique,15.0,0.04106776180698152,0.98,3940.786328360648,3861.970601793435,0.0365977324873474,0.9984981419587812,0.25047505703318057
Heston classique,15.0,0.04106776180698152,0.9816666666666667,3940.786328360648,3868.5385790073697,0.0365977324873474,0.9984981419587812,0.24855748590200072
Heston classique,15.0,0.04106776180698152,0.9833333333333333,3940.786328360648,3875.1065562213034,0.0365977324873474,0.9984981419587812,0.24667036960376315
Heston classique,15.0,0.04106776180698152,0.985,3940.786328360648,3881.674533435238,0.0365977324873474,0.9984981419587812,0.2448165684587509
Heston classique,15.0,0.04106776180698152,0.9866666666666667,3940.786328360648,3888.242510649173,0.0365977324873474,0.9984981419587812,0.24299913606026244
Heston classique,15.0,0.04106776180698152,0.9883333333333333,3940.786328360648,3894.810487863107,0.0365977324873474,0.9984981419587812,0.24122131610030323
Heston classique,15.0,0.04106776180698152,0.99,3940.786328360648,3901.3784650770413,0.0365977324873474,0.9984981419587812,0.23948653191620073
Heston classique,15.0,0.04106776180698152,0.9916666666666667,3940.786328360648,3907.946442290976,0.0365977324873474,0.9984981419587812,0.23779836763497283
Heston classique,15.0,0.04106776180698152,0.9933333333333333,3940.786328360648,3914.51441950491,0.0365977324873474,0.9984981419587812,0.23616054124203878
Heston classique,15.0,0.04106776180698152,0.995,3940.786328360648,3921.082396718845,0.0365977324873474,0.9984981419587812,0.23457686956517385
Heston classique,15.0,0.04106776180698152,0.9966666666666667,3940.786328360648,3927.650373932779,0.0365977324873474,0.9984981419587812,0.23305122596276823
Heston classique,15.0,0.04106776180698152,0.9983333333333333,3940.786328360648,3934.2183511467133,0.0365977324873474,0.9984981419587812,0.2315874917932531
Heston classique,15.0,0.04106776180698152,1.0,3940.786328360648,3940.786328360648,0.0365977324873474,0.9984981419587812,0.2301895030437494
Heston classique,15.0,0.04106776180698152,1.0016666666666667,3940.786328360648,3947.3543055745827,0.0365977324873474,0.9984981419587812,0.2288609937432578
Heston classique,15.0,0.04106776180698152,1.0033333333333334,3940.786328360648,3953.922282788517,0.0365977324873474,0.9984981419587812,0.22760553783410192
Heston classique,15.0,0.04106776180698152,1.005,3940.786328360648,3960.4902600024507,0.0365977324873474,0.9984981419587812,0.2264264913176663
Heston classique,15.0,0.04106776180698152,1.0066666666666666,3940.786328360648,3967.0582372163854,0.0365977324873474,0.9984981419587812,0.22532693637384407
Heston classique,15.0,0.04106776180698152,1.0083333333333333,3940.786328360648,3973.62621443032,0.0365977324873474,0.9984981419587812,0.2243096289972414
Heston classique,15.0,0.04106776180698152,1.01,3940.786328360648,3980.1941916442547,0.0365977324873474,0.9984981419587812,0.22337695162441848
Heston classique,15.0,0.04106776180698152,1.0116666666666667,3940.786328360648,3986.762168858189,0.0365977324873474,0.9984981419587812,0.22253087197403718
Heston classique,15.0,0.04106776180698152,1.0133333333333334,3940.786328360648,3993.3301460721236,0.0365977324873474,0.9984981419587812,0.22177290909517497
Heston classique,15.0,0.04106776180698152,1.0150000000000001,3940.786328360648,3999.8981232860583,0.0365977324873474,0.9984981419587812,0.22110410752563434
Heston classique,15.0,0.04106776180698152,1.0166666666666666,3940.786328360648,4006.466100499992,0.0365977324873474,0.9984981419587812,0.22052502001587265
Heston classique,15.0,0.04106776180698152,1.0183333333333333,3940.786328360648,4013.0340777139263,0.0365977324873474,0.9984981419587812,0.220035699374174
Heston classique,15.0,0.04106776180698152,1.02,3940.786328360648,4019.602054927861,0.0365977324873474,0.9984981419587812,0.219635699569483
Heston classique,15.0,0.04106776180698152,1.0216666666666667,3940.786328360648,4026.1700321417957,0.0365977324873474,0.9984981419587812,0.21932408606308296
Heston classique,15.0,0.04106776180698152,1.0233333333333334,3940.786328360648,4032.7380093557304,0.0365977324873474,0.9984981419587812,0.21909945529362912
Heston classique,15.0,0.04106776180698152,1.025,3940.786328360648,4039.3059865696637,0.0365977324873474,0.9984981419587812,0.2189599627580985
Heston classique,15.0,0.04106776180698152,1.0266666666666666,3940.786328360648,4045.8739637835984,0.0365977324873474,0.9984981419587812,0.21890335913582912
Heston classique,15.0,0.04106776180698152,1.0283333333333333,3940.786328360648,4052.441940997533,0.0365977324873474,0.9984981419587812,0.2189270335041876
Heston classique,15.0,0.04106776180698152,1.03,3940.786328360648,4059.0099182114677,0.0365977324873474,0.9984981419587812,0.21902806255008864
Heston classique,15.0,0.04106776180698152,1.0316666666666667,3940.786328360648,4065.577895425402,0.0365977324873474,0.9984981419587812,0.21920326432129245
Heston classique,15.0,0.04106776180698152,1.0333333333333334,3940.786328360648,4072.1458726393366,0.0365977324873474,0.9984981419587812,0.21944925500857454
Heston classique,15.0,0.04106776180698152,1.0350000000000001,3940.786328360648,4078.7138498532713,0.0365977324873474,0.9984981419587812,0.2197625069267393
Heston classique,15.0,0.04106776180698152,1.0366666666666666,3940.786328360648,4085.281827067205,0.0365977324873474,0.9984981419587812,0.22013940593627465
Heston classique,15.0,0.04106776180698152,1.0383333333333333,3940.786328360648,4091.8498042811393,0.0365977324873474,0.9984981419587812,0.22057630639826264
Heston classique,15.0,0.04106776180698152,1.04,3940.786328360648,4098.417781495074,0.0365977324873474,0.9984981419587812,0.22106958194630524
Heston classique,15.0,0.04106776180698152,1.0416666666666667,3940.786328360648,4104.985758709008,0.0365977324873474,0.9984981419587812,0.22161567055031586
