Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor
2022-09-15,2,0.0054757015742642025,3845,0.9767036676748868,3937.2520999691696,0.9765694200861834,Put,SPXW,SPXW220915P03845000,6.45,0.334,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3850,0.9779737634716031,3937.2520999691696,0.9778393413086622,Put,SPXW,SPXW220915P03850000,7.1,0.3322,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3855,0.9792438592683195,3937.2520999691696,0.9791092625311411,Put,SPXW,SPXW220915P03855000,7.75,0.3295,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3860,0.9805139550650359,3937.2520999691696,0.9803791837536198,Put,SPXW,SPXW220915P03860000,8.5,0.3276,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3865,0.9817840508617522,3937.2520999691696,0.9816491049760986,Put,SPXW,SPXW220915P03865000,9.3,0.3254,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3870,0.9830541466584686,3937.2520999691696,0.9829190261985774,Put,SPXW,SPXW220915P03870000,10.100000000000001,0.3224,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3875,0.984324242455185,3937.2520999691696,0.9841889474210561,Put,SPXW,SPXW220915P03875000,11.05,0.3204,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3880,0.9855943382519013,3937.2520999691696,0.9854588686435349,Put,SPXW,SPXW220915P03880000,12.05,0.3181,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3885,0.9868644340486177,3937.2520999691696,0.9867287898660138,Put,SPXW,SPXW220915P03885000,13.15,0.3161,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3890,0.9881345298453341,3937.2520999691696,0.9879987110884925,Put,SPXW,SPXW220915P03890000,14.35,0.3142,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3895,0.9894046256420505,3937.2520999691696,0.9892686323109713,Put,SPXW,SPXW220915P03895000,15.65,0.3125,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3900,0.9906747214387668,3937.2520999691696,0.9905385535334501,Put,SPXW,SPXW220915P03900000,17.049999999999997,0.3108,0.0365063838392567,0.9998001219148274
2022-09-15,2,0.0054757015742642025,3905,0.9919448172354832,3937.2520999691696,0.9918084747559288,Put,SPXW,SPXW220915P03905000,18.5,0.3086,0.0365063838392567,0.9998001219148274
